"","X01桐壺","X02帚木","X03空蝉","X04夕顔","X05若紫","X06末摘花","X07紅葉賀","X08花宴","X09葵","X10賢木","X11花散里","X12須磨","X13明石","X14澪標","X15蓬生","X16関屋","X17絵合","X18松風","X19薄雲","X20朝顔","X21少女","X22玉鬘","X23初音","X24胡蝶","X25蛍","X26常夏","X27篝火","X28野分","X29行幸","X30藤袴","X31真木柱","X32梅枝","X33藤裏葉","X34若菜上","X35若菜下","X36柏木","X37横笛","X38鈴虫","X39夕霧","X40御法","X41幻","X42匂宮","X43紅梅","X44竹河","X45橋姫","X46椎本","X47総角","X48早蕨","X49宿木","X50東屋","X51浮舟","X52蜻蛉","X53手習","X54夢浮橋","X01俊蔭","X02藤原の君","X03忠こそ","X04春日詣","X05嵯峨の院","X06祭の使","X07吹上上","X08吹上下","X09菊の宴","X10あて宮","X11内侍のかみ","X12沖つ白波","X13蔵開上","X14蔵開中","X15蔵開下","X16国譲上","X17国譲中","X18国譲下","X19楼の上上","X20楼の上下"
"ナカ.1",41.631973355537,10.6575722050517,0,0,0,0,17.9888469149128,0,21.8173884586015,31.0430463576159,0,0,0,31.7662007623888,0,0,27.3522975929978,0,0,0,19.9203187250996,48.8639139995114,0,24.7463499133878,26.5463233342182,68.9496667432774,153.139356814701,0,0,0,55.2944429084877,27.4876305662452,45.1467268623025,29.7044408139017,39.558918063591,25.2334090335604,27.0709258256632,36.3901018922853,28.5286356180016,53.7634408602151,23.3317778814746,0,0,24.7985120892746,0,0,11.4698629351379,56.2271577171774,21.232549498381,0,27.7488727020465,8.47601288353958,0,56.2429696287964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ナカタダ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0585197934596,0,0,146.076794657763,238.313473877177,65.7462195923734,146.59449706811,760.208514335361,64.4953240890035,37.2508847085118,538.982869950371,121.852152721365,59.4530321046373,72.169598556608,23.3408542752665,0,17.8976255816728,17.0386777986028,94.9345629619584,5.62999662200203
"ナカヨリ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1606425702811,0,0,125.208681135225,192.483959670028,10.9577032653956,270.63599458728,260.642919200695,24.1857465333763,0,21.3458562356583,0,5.40482110042158,0,0,0,5.96587519389094,12.7790083489521,0,0
"ナカラヒ",0,0,0,0,0,0,0,0,10.9086942293008,20.6953642384106,0,0,0,0,0,0,0,0,0,0,29.8804780876494,0,37.1885459278542,0,53.0926466684364,0,0,56.980056980057,38.2043935052531,71.5563506261181,55.2944429084877,0,67.7200902934537,54.4581414921531,49.4486475794887,25.2334090335604,0,0,21.3964767135012,0,0,74.1839762611276,0,37.197768133912,13.700506918756,13.7174211248285,5.73493146756896,28.1135788585887,26.5406868729763,7.69289945380414,6.93721817551162,8.47601288353958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ナゴリ",0,0,0,20.9073803052478,21.2630236019562,16.2892979312592,35.9776938298255,0,54.5434711465038,31.0430463576159,138.121546961326,47.6701227505661,76.2873490146217,63.5324015247776,86.8621064060803,0,0,24.8138957816377,0,25.0438266967193,9.9601593625498,24.4319569997557,37.1885459278542,49.4926998267755,0,0,0,28.4900284900285,19.1021967526266,0,0,54.9752611324904,67.7200902934537,24.7537006782514,0,0,81.2127774769897,0,14.2643178090008,53.7634408602151,0,37.0919881305638,39.7298371076679,37.197768133912,0,0,28.6746573378448,84.3407365757661,26.5406868729763,38.4644972690207,6.93721817551162,8.47601288353958,21.0955628999367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ナニゴト",83.2639467110741,21.3151444101034,0,20.9073803052478,74.4205826068467,65.1571917250367,53.9665407447383,49.7760079641613,43.634776917203,82.7814569536424,0,59.5876534382076,38.1436745073109,111.181702668361,21.7155266015201,0,27.3522975929978,0,116.221152249709,50.0876533934385,59.7609561752988,36.6479354996335,74.3770918557084,49.4926998267755,79.6389700026546,45.9664444955183,0,85.4700854700855,95.5109837631328,143.112701252236,27.6472214542438,109.950522264981,22.5733634311512,123.768503391257,54.3935123374376,75.7002271006813,54.1418516513265,109.170305676856,78.4537479495043,161.290322580645,116.658889407373,37.0919881305638,119.189511323004,86.7947923124613,82.203041512536,109.739368998628,63.0842461432586,140.567894292943,116.779022241096,76.9289945380414,76.3093999306278,42.3800644176979,70.318542999789,84.3644544431946,34.4234079173838,0,58.9448865310934,0,164.986251145738,10.9577032653956,22.55299954894,43.4404865334492,8.06191551112544,0,58.7011046480602,40.6173842404549,43.2385688033726,90.21199819576,31.1211390336886,56.9508514152287,59.6587519389094,42.5966944965071,88.1535227503899,39.4099763540142
"ナミダ",104.079933388843,63.9454332303101,45.7247370827618,31.3610704578716,42.5260472039124,0,71.955387659651,49.7760079641613,98.1782480637068,82.7814569536424,0,131.092837564057,63.5727908455181,31.7662007623888,0,107.066381156317,82.0568927789934,0,33.206043499917,50.0876533934385,79.6812749003984,12.2159784998778,0,0,0,0,0,28.4900284900285,0,0,69.1180536356096,109.950522264981,22.5733634311512,34.655180949552,39.558918063591,75.7002271006813,0,0,57.0572712360031,215.05376344086,163.322445170322,0,0,24.7985120892746,54.802027675024,54.8696844993141,28.6746573378448,56.2271577171774,31.8488242475715,23.0786983614124,48.5605272285813,42.3800644176979,42.1911257998734,28.1214848143982,91.7957544463569,63.9912240607002,44.2086648983201,104.340567612688,36.6636113657195,65.7462195923734,33.82949932341,86.8809730668983,153.176394711383,223.505308251071,16.0093921767437,142.160844841592,5.40482110042158,27.063599458728,15.5605695168443,22.7803405660915,17.8976255816728,21.2983472482535,61.0293619041161,118.229929062043
"ニホヒ",62.4479600333056,10.6575722050517,45.7247370827618,10.4536901526239,10.6315118009781,16.2892979312592,17.9888469149128,49.7760079641613,10.9086942293008,62.0860927152318,0,23.835061375283,12.7145581691036,0,0,0,0,49.6277915632754,16.6030217499585,25.0438266967193,9.9601593625498,24.4319569997557,185.942729639271,74.2390497401633,26.5463233342182,0,0,28.4900284900285,19.1021967526266,35.778175313059,55.2944429084877,192.413413963716,22.5733634311512,14.8522204069508,14.8345942738466,12.6167045167802,27.0709258256632,72.7802037845706,21.3964767135012,53.7634408602151,46.6635557629491,111.275964391691,79.4596742153357,99.1940483570986,41.101520756268,27.4348422496571,45.8794517405517,140.567894292943,21.232549498381,7.69289945380414,13.8744363510232,0,7.0318542999789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ニヨウゴ",41.631973355537,0,0,0,0,0,17.9888469149128,99.5520159283225,0,20.6953642384106,276.243093922652,23.835061375283,0,0,0,0,27.3522975929978,0,49.8090652498755,0,79.6812749003984,12.2159784998778,0,0,26.5463233342182,91.9328889910365,0,0,133.715377268386,35.778175313059,55.2944429084877,0,45.1467268623025,24.7537006782514,69.2281066112842,25.2334090335604,27.0709258256632,0,7.13215890450039,0,0,37.0919881305638,39.7298371076679,136.391816491011,13.700506918756,0,0,0,15.9244121237858,0,0,0,0,0,5.7372346528973,27.4248103117287,14.7362216327734,0,27.4977085242896,0,0,0,16.1238310222509,0,32.0187843534874,40.6173842404549,37.833747702951,18.042399639152,46.681708550533,11.3901702830457,5.96587519389094,157.607769637076,13.5620804231369,50.6699695980182
"ニヨウゴノキミ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5664137489716,0,20.8681135225376,9.16590284142988,21.9154065307911,11.27649977447,0,64.4953240890035,18.6254423542559,5.33646405891456,60.9260763606824,275.6458761215,72.169598556608,38.9014237921108,96.8164474058887,17.8976255816728,68.1547111944113,0,22.5199864880081
"ニヨウバウ",83.2639467110741,31.9727166151551,0,41.8147606104955,0,32.5785958625183,35.9776938298255,0,54.5434711465038,41.3907284768212,0,0,12.7145581691036,15.8831003811944,0,0,27.3522975929978,0,0,0,19.9203187250996,0,0,98.9853996535511,53.0926466684364,22.9832222477591,0,56.980056980057,57.3065902578797,0,13.8236107271219,54.9752611324904,67.7200902934537,29.7044408139017,24.7243237897443,37.8501135503407,81.2127774769897,72.7802037845706,14.2643178090008,107.52688172043,139.990667288847,111.275964391691,39.7298371076679,12.3992560446373,13.700506918756,0,11.4698629351379,28.1135788585887,37.1569616221668,7.69289945380414,34.6860908775581,50.8560773012375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ネ",104.079933388843,42.6302888202068,0,10.4536901526239,0,32.5785958625183,0,0,0,20.6953642384106,0,23.835061375283,101.716465352829,15.8831003811944,43.4310532030402,0,0,49.6277915632754,33.206043499917,0,59.7609561752988,0,74.3770918557084,24.7463499133878,0,91.9328889910365,459.418070444104,0,0,0,0,27.4876305662452,0,29.7044408139017,93.9524304010285,25.2334090335604,189.496480779643,254.730713245997,35.660794522502,53.7634408602151,23.3317778814746,0,119.189511323004,49.5970241785493,54.802027675024,82.3045267489712,11.4698629351379,28.1135788585887,5.30813737459525,15.3857989076083,6.93721817551162,0,49.2229800998523,0,80.3212851405623,36.5664137489716,0,104.340567612688,18.3318056828598,21.9154065307911,11.27649977447,65.1607298001738,48.3714930667527,37.2508847085118,32.0187843534874,20.3086921202275,37.833747702951,9.021199819576,7.78028475842216,11.3901702830457,11.9317503877819,8.51933889930141,33.9052010578423,101.339939196036
"ノ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2117039586919,9.14160343724289,44.2086648983201,83.4724540901503,64.1613198900092,76.703922857769,124.04149751917,65.1607298001738,72.557239600129,316.632520022351,42.6917124713165,81.2347684809098,10.8096422008432,9.021199819576,7.78028475842216,108.206617688934,41.7611263572366,72.414380644062,142.401844442938,106.969935818039
"ノチ",41.631973355537,53.2878610252584,45.7247370827618,52.2684507631194,53.1575590048905,32.5785958625183,17.9888469149128,0,54.5434711465038,41.3907284768212,138.121546961326,23.835061375283,25.4291163382072,47.6493011435832,65.1465798045603,0,54.7045951859956,74.4416873449131,66.412086999834,150.262960180316,69.7211155378486,36.6479354996335,37.1885459278542,74.2390497401633,53.0926466684364,0,0,0,76.4087870105062,71.5563506261181,0,0,0,59.4088816278034,34.6140533056421,12.6167045167802,81.2127774769897,72.7802037845706,78.4537479495043,161.290322580645,46.6635557629491,37.0919881305638,158.919348430671,86.7947923124613,68.50253459378,68.5871056241427,63.0842461432586,0,63.6976484951431,46.1573967228248,69.3721817551162,110.188167486015,77.3503972997679,140.607424071991,57.372346528973,36.5664137489716,58.9448865310934,20.8681135225376,18.3318056828598,21.9154065307911,0,43.4404865334492,24.1857465333763,18.6254423542559,53.3646405891456,0,70.2626743054805,36.084799278304,23.3408542752665,62.6459365567515,17.8976255816728,29.817686147555,40.6862412694107,56.2999662200203
"ハカマ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6351118760757,9.14160343724289,0,104.340567612688,18.3318056828598,54.7885163269779,101.48849797023,0,24.1857465333763,37.2508847085118,5.33646405891456,20.3086921202275,48.6433899037942,9.021199819576,54.4619933089551,0,5.96587519389094,21.2983472482535,54.2483216925476,33.7799797320122
"ハナ",0,0,0,94.0832113736149,74.4205826068467,65.1571917250367,53.9665407447383,149.328023892484,10.9086942293008,10.3476821192053,0,23.835061375283,0,0,0,0,27.3522975929978,24.8138957816377,16.6030217499585,50.0876533934385,39.8406374501992,0,111.565637783563,296.956198960653,0,0,0,256.410256410256,0,0,13.8236107271219,274.876305662452,225.733634311512,84.1625823060548,44.5037828215398,50.4668180671209,81.2127774769897,109.170305676856,14.2643178090008,80.6451612903226,279.981334577695,0,476.758045292014,185.98884066956,0,27.4348422496571,34.4095888054138,168.681473151532,79.6220606189288,15.3857989076083,6.93721817551162,33.9040515341583,14.0637085999578,0,63.1095811818703,45.7080171862145,14.7362216327734,855.59265442404,27.4977085242896,21.9154065307911,327.01849345963,130.321459600348,137.052563689133,149.003538834047,48.0281765302311,60.9260763606824,10.8096422008432,0,23.3408542752665,45.5606811321829,0,89.4530584426649,27.1241608462738,39.4099763540142
"ハハ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.642570281125,18.2832068744858,29.4724432655467,41.7362270450751,73.3272227314391,10.9577032653956,45.10599909788,21.7202432667246,0,0,5.33646405891456,0,16.2144633012647,18.042399639152,7.78028475842216,5.69508514152287,11.9317503877819,42.5966944965071,13.5620804231369,16.8899898660061
"ハハギミ",62.4479600333056,0,0,0,10.6315118009781,0,0,0,0,0,0,23.835061375283,50.8582326764145,0,0,0,0,49.6277915632754,33.206043499917,0,19.9203187250996,73.295870999267,0,49.4926998267755,53.0926466684364,0,0,0,0,35.778175313059,27.6472214542438,27.4876305662452,22.5733634311512,14.8522204069508,24.7243237897443,12.6167045167802,0,0,7.13215890450039,26.8817204301075,0,0,79.4596742153357,0,0,13.7174211248285,0,0,15.9244121237858,84.6218939918455,34.6860908775581,59.3320901847771,14.0637085999578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ハラ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1606425702811,246.823292805558,0,0,18.3318056828598,0,90.21199819576,0,8.06191551112544,18.6254423542559,5.33646405891456,40.6173842404549,10.8096422008432,9.021199819576,31.1211390336886,11.3901702830457,35.7952511633457,51.1160333958085,6.78104021156845,22.5199864880081
"ハル",20.8159866777685,0,45.7247370827618,10.4536901526239,0,48.8678937937775,0,99.5520159283225,10.9086942293008,0,0,23.835061375283,38.1436745073109,0,43.4310532030402,0,0,24.8138957816377,33.206043499917,0,49.800796812749,0,37.1885459278542,98.9853996535511,0,22.9832222477591,0,0,0,0,13.8236107271219,27.4876305662452,45.1467268623025,9.90148027130056,19.7794590317955,37.8501135503407,0,36.3901018922853,0,26.8817204301075,186.654223051797,37.0919881305638,0,12.3992560446373,13.700506918756,68.5871056241427,11.4698629351379,84.3407365757661,10.6162747491905,0,6.93721817551162,8.47601288353958,28.1274171999156,0,51.6351118760757,9.14160343724289,0,646.911519198664,0,0,248.08299503834,21.7202432667246,112.866817155756,55.8763270627677,5.33646405891456,0,0,9.021199819576,38.9014237921108,17.0852554245686,0,63.8950417447606,13.5620804231369,11.2599932440041
"ヒ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8468158347676,0,29.4724432655467,0,36.6636113657195,109.577032653956,101.48849797023,21.7202432667246,0,37.2508847085118,37.3552484124019,20.3086921202275,5.40482110042158,36.084799278304,15.5605695168443,68.3410216982744,47.7270015511276,76.6740500937127,13.5620804231369,61.9299628420223
"ヒ.1",20.8159866777685,0,0,41.8147606104955,0,16.2892979312592,53.9665407447383,149.328023892484,65.4521653758045,51.7384105960265,0,47.6701227505661,38.1436745073109,63.5324015247776,21.7155266015201,107.066381156317,109.409190371991,74.4416873449131,33.206043499917,0,59.7609561752988,61.0798924993892,37.1885459278542,49.4926998267755,0,45.9664444955183,0,56.980056980057,114.613180515759,0,13.8236107271219,0,67.7200902934537,44.5566612208525,29.6691885476932,25.2334090335604,54.1418516513265,0,21.3964767135012,26.8817204301075,93.3271115258983,37.0919881305638,0,0,0,27.4348422496571,28.6746573378448,56.2271577171774,53.0813737459525,38.4644972690207,41.6233090530697,59.3320901847771,35.1592714998945,28.1214848143982,22.9489386115892,36.5664137489716,0,20.8681135225376,36.6636113657195,32.8731097961867,11.27649977447,130.321459600348,40.3095775556272,130.378096479791,69.3740327658893,40.6173842404549,70.2626743054805,27.063599458728,70.0225628257994,17.0852554245686,41.7611263572366,42.5966944965071,20.3431206347054,33.7799797320122
"ヒカリ",20.8159866777685,10.6575722050517,0,73.1758310683671,0,48.8678937937775,35.9776938298255,49.7760079641613,32.7260826879023,10.3476821192053,0,35.7525920629246,38.1436745073109,15.8831003811944,21.7155266015201,0,27.3522975929978,49.6277915632754,16.6030217499585,50.0876533934385,0,24.4319569997557,74.3770918557084,0,106.185293336873,0,306.278713629403,28.4900284900285,95.5109837631328,71.5563506261181,13.8236107271219,0,45.1467268623025,19.8029605426011,9.88972951589774,25.2334090335604,0,0,0,53.7634408602151,23.3317778814746,74.1839762611276,39.7298371076679,24.7985120892746,13.700506918756,13.7174211248285,34.4095888054138,0,0,7.69289945380414,6.93721817551162,0,21.0955628999367,28.1214848143982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヒゴロ",20.8159866777685,21.3151444101034,0,20.9073803052478,21.2630236019562,0,0,99.5520159283225,65.4521653758045,20.6953642384106,0,0,38.1436745073109,0,21.7155266015201,0,0,24.8138957816377,16.6030217499585,0,9.9601593625498,0,37.1885459278542,0,0,0,0,0,0,35.778175313059,0,0,0,4.95074013565028,44.5037828215398,63.0835225839011,0,0,21.3964767135012,0,0,0,0,0,0,27.4348422496571,68.8191776108276,0,26.5406868729763,15.3857989076083,27.7488727020465,59.3320901847771,28.1274171999156,28.1214848143982,11.4744693057946,27.4248103117287,29.4724432655467,41.7362270450751,82.4931255728689,21.9154065307911,11.27649977447,0,16.1238310222509,18.6254423542559,16.0093921767437,40.6173842404549,32.4289266025295,45.10599909788,38.9014237921108,22.7803405660915,77.5563775205823,46.8563639461578,0,11.2599932440041
"ヒダリノオトド",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7372346528973,0,0,20.8681135225376,27.4977085242896,65.7462195923734,0,0,40.3095775556272,0,21.3458562356583,20.3086921202275,48.6433899037942,0,7.78028475842216,22.7803405660915,65.6246271328004,38.3370250468564,20.3431206347054,73.1899560860263
"ヒト",874.271440466278,948.5239262496,1371.74211248285,1108.09115617813,903.678503083138,781.88630070044,1007.37542723511,547.536087605774,872.69553834406,434.602649006623,966.850828729282,929.567393636039,813.731722822632,746.505717916137,998.914223669924,535.331905781585,547.045951859956,521.091811414392,813.548065747966,926.621587778613,766.932270916335,1148.30197898852,743.770918557084,890.86859688196,1194.58455003982,1057.22822339692,1071.97549770291,541.310541310541,744.985673352436,572.450805008945,1064.41802598839,714.678394722375,609.480812641084,722.808059804941,781.288631755922,782.235680040373,730.914997292907,473.071324599709,898.652021967049,672.043010752688,676.621558562763,1224.03560830861,913.786253476361,657.160570365778,822.03041512536,754.458161865569,877.444514538051,1012.08883890919,854.610117309836,1223.17101315486,1394.38085327784,1483.30225461943,1666.549469095,1096.73790776153,1170.39586919105,850.169119663589,1061.00795755968,584.307178631052,696.608615948671,756.081525312295,642.76048714479,586.446568201564,773.943889068043,447.010616502142,752.441432306953,588.952071486596,702.626743054805,586.37798827244,840.270753909593,1070.6760066063,686.075647297459,924.348270574203,623.855699464298,495.439702736178
"ヒトカサネ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4234079173838,18.2832068744858,0,125.208681135225,18.3318056828598,21.9154065307911,78.93549842129,0,0,18.6254423542559,10.6729281178291,60.9260763606824,118.906064209275,18.042399639152,38.9014237921108,17.0852554245686,35.7952511633457,8.51933889930141,54.2483216925476,28.1499831100101
"ヒトツ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.270223752151,155.407258433129,14.7362216327734,41.7362270450751,54.9954170485793,76.703922857769,191.70049616599,86.8809730668983,32.2476620445018,55.8763270627677,48.0281765302311,20.3086921202275,167.549454113069,90.21199819576,54.4619933089551,17.0852554245686,65.6246271328004,42.5966944965071,20.3431206347054,50.6699695980182
"ヒトヒ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14160343724289,44.2086648983201,0,73.3272227314391,21.9154065307911,45.10599909788,0,40.3095775556272,0,16.0093921767437,20.3086921202275,16.2144633012647,36.084799278304,124.484556134755,51.2557662737058,41.7611263572366,17.0386777986028,20.3431206347054,5.62999662200203
"ヒトビト",208.159866777685,95.9181498454652,91.4494741655236,73.1758310683671,233.893259621518,130.314383450073,161.899622234215,199.104031856645,229.082578815316,175.91059602649,138.121546961326,309.85579787868,114.431023521933,206.480304955527,130.293159609121,321.199143468951,82.0568927789934,198.511166253102,166.030217499585,150.262960180316,219.123505976096,109.943806498901,297.508367422834,346.448898787429,132.731616671091,252.81544472535,0,455.840455840456,114.613180515759,286.225402504472,262.648603815317,219.901044529962,112.866817155756,163.374424476459,133.511348464619,189.250567751703,27.0709258256632,400.291120815138,263.889879466515,134.408602150538,373.308446103593,111.275964391691,119.189511323004,285.182889026658,178.106589943828,260.631001371742,194.987669897345,309.249367444476,191.092945485429,161.550888529887,138.744363510232,152.568231903713,161.732648899515,56.2429696287964,51.6351118760757,45.7080171862145,0,125.208681135225,229.147571035747,54.7885163269779,112.7649977447,65.1607298001738,96.7429861335053,149.003538834047,133.411601472864,142.160844841592,102.69160090801,45.10599909788,178.94654944371,96.8164474058887,173.010380622837,97.9723973419663,271.241608462738,258.979844612093
"ヒトメ",41.631973355537,10.6575722050517,0,20.9073803052478,0,16.2892979312592,0,0,21.8173884586015,51.7384105960265,276.243093922652,0,12.7145581691036,15.8831003811944,21.7155266015201,0,0,24.8138957816377,16.6030217499585,0,9.9601593625498,0,37.1885459278542,24.7463499133878,26.5463233342182,0,0,0,57.3065902578797,35.778175313059,27.6472214542438,0,0,19.8029605426011,24.7243237897443,25.2334090335604,0,36.3901018922853,21.3964767135012,26.8817204301075,23.3317778814746,0,0,0,27.401013837512,41.1522633744856,5.73493146756896,0,37.1569616221668,15.3857989076083,27.7488727020465,25.4280386506187,7.0318542999789,56.2429696287964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヒトリ",20.8159866777685,10.6575722050517,45.7247370827618,73.1758310683671,31.8945354029343,16.2892979312592,53.9665407447383,0,10.9086942293008,20.6953642384106,0,35.7525920629246,12.7145581691036,15.8831003811944,0,0,27.3522975929978,74.4416873449131,0,0,9.9601593625498,0,0,24.7463499133878,0,0,0,0,0,0,41.4708321813658,0,22.5733634311512,39.6059210852022,14.8345942738466,12.6167045167802,0,0,57.0572712360031,26.8817204301075,69.9953336444237,37.0919881305638,39.7298371076679,24.7985120892746,68.50253459378,27.4348422496571,11.4698629351379,28.1135788585887,31.8488242475715,23.0786983614124,0,25.4280386506187,63.2866886998101,84.3644544431946,149.16810097533,118.840844684158,117.889773062187,187.813021702838,54.9954170485793,98.6193293885602,90.21199819576,65.1607298001738,96.7429861335053,55.8763270627677,69.3740327658893,60.9260763606824,27.0241055021079,81.190798376184,77.8028475842216,45.5606811321829,35.7952511633457,106.491736241268,74.591442327253,56.2999662200203
"ヒメギミ",0,21.3151444101034,0,0,0,48.8678937937775,89.9442345745638,49.7760079641613,76.3608596051053,20.6953642384106,0,23.835061375283,0,31.7662007623888,86.8621064060803,0,0,0,49.8090652498755,0,99.601593625498,195.455655998045,148.754183711417,49.4926998267755,292.0095566764,114.916111238796,153.139356814701,85.4700854700855,76.4087870105062,0,96.7652750898535,82.4628916987356,0,0,4.94486475794887,0,0,0,21.3964767135012,0,0,0,119.189511323004,148.791072535648,137.00506918756,54.8696844993141,11.4698629351379,0,5.30813737459525,30.7715978152166,0,16.9520257670792,28.1274171999156,28.1214848143982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヒヤウヱ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.973672182101,0,0,9.16590284142988,43.8308130615823,0,0,80.6191551112544,18.6254423542559,80.0469608837185,0,0,0,7.78028475842216,56.9508514152287,17.8976255816728,4.25966944965071,6.78104021156845,0
"フタツ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6351118760757,18.2832068744858,29.4724432655467,0,27.4977085242896,21.9154065307911,101.48849797023,0,24.1857465333763,74.5017694170237,16.0093921767437,40.6173842404549,91.8819587071668,18.042399639152,23.3408542752665,0,11.9317503877819,12.7790083489521,33.9052010578423,39.4099763540142
"フタリ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9489386115892,27.4248103117287,29.4724432655467,0,27.4977085242896,0,45.10599909788,0,16.1238310222509,37.2508847085118,32.0187843534874,81.2347684809098,0,18.042399639152,46.681708550533,28.4754257076143,0,55.3757028454592,20.3431206347054,73.1899560860263
"フヂツボ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.738673355035,0,108.096422008432,108.254397834912,132.264840893177,381.570704482032,137.215129459492,89.4530584426649,20.3431206347054,61.9299628420223
"フミ",41.631973355537,95.9181498454652,45.7247370827618,20.9073803052478,63.7890708058686,81.4464896562958,0,149.328023892484,76.3608596051053,72.4337748344371,0,95.3402455011322,101.716465352829,47.6493011435832,21.7155266015201,0,27.3522975929978,24.8138957816377,33.206043499917,50.0876533934385,169.322709163347,48.8639139995114,0,98.9853996535511,26.5463233342182,91.9328889910365,0,56.980056980057,76.4087870105062,35.778175313059,55.2944429084877,137.438152831226,67.7200902934537,54.4581414921531,49.4486475794887,12.6167045167802,54.1418516513265,36.3901018922853,213.964767135012,0,46.6635557629491,0,39.7298371076679,74.3955362678239,82.203041512536,68.5871056241427,74.5541090783965,56.2271577171774,69.0057858697383,61.5431956304331,228.928199791883,76.2841159518563,42.1911257998734,281.214848143982,51.6351118760757,228.540085931072,147.362216327734,146.076794657763,91.6590284142988,153.407845715538,33.82949932341,108.601216333623,88.6810706223799,204.879865896815,106.729281178291,284.321689683184,194.573559615177,433.017591339648,140.045125651599,227.803405660915,143.181004653383,191.685125234282,54.2483216925476,95.7099425740345
